,transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score
6290,6317,187,163.28995421831723,POS,Electronics,FR,21,0.1589474404985922,0.1230920042666152
7928,4358,438,154.6313782586554,POS,Clothing,US,21,0.0853628230918436,0.128500415330631
1348,9028,465,1.0,POS,Travel,DE,21,0.1083448542022338,0.0232350010320256
1772,262,657,136.94116417251828,Online,Food,UK,14,0.1054719819790803,0.0131735258813718
7321,9725,494,791.3721469901949,POS,Grocery,US,14,0.8312954524322322,0.7667115963377561
7475,7488,779,129.16734748707603,Online,Electronics,FR,21,0.2082948425265182,0.2355039050511193
7188,7536,955,187.58372268889468,QR,Grocery,DE,22,0.1889533474170243,0.1251569003774361
4423,6740,501,1.0,ATM,Food,DE,16,0.1521859091917434,0.2512965365044371
6706,6662,130,91.3774618985855,QR,Clothing,DE,15,0.0221837408448252,0.0137162080448995
9887,9493,458,42.49155799166038,QR,Clothing,TR,20,0.1859270243918075,0.1340705727875189
6503,3383,633,48.39971718338132,Online,Travel,UK,23,0.1055332099302282,0.0495202487117643
6271,4063,581,144.9451604934555,ATM,Grocery,TR,7,0.0536399566356097,0.2877224984923905
5346,3574,363,74.68332187343871,ATM,Food,UK,12,0.1177103582518502,0.1485624576060795
6704,9340,576,160.5387760967398,QR,Grocery,DE,20,0.2233518574666624,0.2913872132581275
7831,7420,420,128.68677411149326,QR,Grocery,DE,16,0.0798358993452006,0.0799712418465716
6622,6573,523,47.336334968991565,POS,Food,US,8,0.1885123411224367,0.1853553599357879
4377,4690,660,158.74976811257903,ATM,Food,US,9,0.0927459754283335,0.1952881887001473
7022,6475,580,198.41222275808863,Online,Travel,US,15,0.0776312771278965,0.163463429276744
2312,9735,818,4178.082594814399,ATM,Food,UK,4,0.905254820508958,0.8783035755201352
8699,3519,441,71.16050182683739,POS,Grocery,FR,21,0.2007845187919548,0.0958906298183057
30,2730,375,103.78133891952018,ATM,Grocery,US,17,0.2061667497297035,0.1443677662279165
7882,4088,491,14.68695900151802,POS,Clothing,US,8,0.1433878930437553,0.2915634459279948
3197,1915,627,81.77729325255292,POS,Food,TR,17,0.2194368782751761,0.1669580361174529
3819,7501,476,116.43531993125458,ATM,Clothing,TR,15,0.2112778764952117,0.2043514053474992
7158,7956,78,111.86046006378294,QR,Travel,DE,6,0.080059072253552,0.0682988451986222
3801,9926,185,2132.965922319568,QR,Electronics,DE,9,0.9075189783381068,0.7398387062472984
3219,7970,410,55.40403669226637,Online,Clothing,US,22,0.0801024746871412,0.1932177996689706
6603,1476,379,124.01675234767384,POS,Food,UK,18,0.2299550023500425,0.2651911839291319
5081,6344,228,87.60664703773674,ATM,Electronics,TR,10,0.193935327239888,0.1082353666099873
8475,1654,317,58.94201459023318,Online,Food,US,16,0.0753312611907195,0.1348859731951081
2722,5155,543,104.97787987999834,QR,Travel,TR,10,0.0435573930598668,0.2912932245664585
1402,9852,788,1919.6089360066876,ATM,Electronics,FR,23,0.7994463511267238,0.8744047849439232
8802,3518,382,158.84896817742433,QR,Travel,DE,16,0.1921430069045946,0.2894753793075182
4345,4054,492,143.10551975948124,POS,Grocery,DE,6,0.0701009876227649,0.226736796570025
1781,7653,209,32.099497047924714,Online,Food,FR,13,0.0718571669393755,0.0151336748403812
3932,2319,103,231.5307504925936,POS,Food,FR,17,0.237268672263734,0.2697663160553136
8027,9938,659,832.0540075101158,POS,Food,UK,0,0.863327628451998,0.9114291050987656
6866,4355,283,99.80688606040692,ATM,Travel,FR,21,0.2580088283808814,0.021592625310856
7743,7803,10,99.18651195451676,ATM,Electronics,DE,8,0.0242583082353152,0.2770036727901921
7471,2410,162,87.23709216689018,Online,Electronics,DE,19,0.0916885281342063,0.222849567659367
3517,1822,899,75.28471993568226,ATM,Clothing,US,15,0.2644844707697669,0.175669044049116
2100,4242,360,102.40943773739512,Online,Electronics,DE,13,0.1049083433377378,0.237205725079551
3614,8177,415,82.78183346615697,QR,Grocery,DE,19,0.2896733606448495,0.1002549292728013
1419,5402,61,73.7840943015296,Online,Clothing,FR,18,0.2068715175489534,0.207623766094645
5186,4872,70,165.68503058959678,QR,Clothing,TR,15,0.1839016958279882,0.0959145463424024
4457,4185,171,50.604108317949056,POS,Electronics,TR,14,0.2493861346437572,0.1523758428765454
598,2507,818,6.5036352475958665,ATM,Electronics,UK,23,0.173386116935187,0.1754404049927078
8738,6476,57,88.38822693382484,Online,Grocery,TR,18,0.2519966162226125,0.0912293064069263
8412,3708,795,122.58523249453386,POS,Electronics,TR,18,0.0493922540887217,0.014525334326665
8212,3904,884,158.9525107769633,QR,Electronics,US,20,0.0549276600607995,0.1596808222573981
7532,2083,980,134.33546021742828,ATM,Food,US,10,0.1310896467738468,0.2182157365330976
140,2021,375,149.30419457388555,Online,Food,UK,16,0.1268871830659469,0.1378097044938023
4157,705,790,153.92153720993554,ATM,Clothing,US,14,0.1807055153438733,0.2990441248996933
7622,3099,687,67.27252300818085,Online,Grocery,TR,14,0.1250597333539953,0.1424118197238915
1705,6640,103,138.05855065368326,POS,Grocery,UK,10,0.2454743045205696,0.1922885608855741
6455,9556,815,10.0,ATM,Grocery,UK,4,0.9896978069456376,0.8720010316306197
7230,4575,805,4.806876243789986,Online,Food,TR,14,0.2807604878500671,0.0090998895249299
66,6602,687,138.70897592716133,Online,Electronics,UK,7,0.0643962309298117,0.0729601903415649
9656,2488,4,106.42255336231466,QR,Food,TR,15,0.2716856658972248,0.0470919868124747
2143,9606,412,2389.6976620888818,Online,Clothing,FR,19,0.9931622860971135,0.7833344280605646
2594,7128,905,64.99335235250454,POS,Travel,US,13,0.2565081011100581,0.0765282191373023
6663,837,435,95.71959755359396,ATM,Travel,US,20,0.1207824291624717,0.2094438918363166
1795,7555,332,149.80613301261576,POS,Electronics,TR,14,0.0373057020813107,0.0649056715654845
3202,3400,864,77.9718233030053,ATM,Electronics,FR,16,0.1725720469349428,0.21888033429209
5178,498,557,59.114792400696366,POS,Electronics,US,14,0.2936649184812256,0.0660336135326171
5074,4191,884,66.39336707513367,Online,Clothing,FR,21,0.225528678705912,0.0273378594023551
4326,7668,603,59.65108666800318,ATM,Food,UK,17,0.0411304688990044,0.0720988865093282
581,1011,214,79.7994284682601,ATM,Electronics,US,19,0.235875075768204,0.0770103818409136
9339,4222,662,85.32387680592942,Online,Travel,TR,21,0.2923620054888829,0.1340242629936368
6955,2664,857,51.44965882946805,ATM,Clothing,DE,12,0.2733728520887085,0.1961460393467088
8899,4897,386,211.4819716711599,ATM,Electronics,TR,8,0.2935058950713984,0.2320046418586153
5722,9864,273,2499.486765765964,Online,Grocery,FR,22,0.8057597727933352,0.7194105516845005
6864,2925,29,205.1022377918903,ATM,Travel,TR,17,0.0574983152572284,0.0934525438734014
2840,471,699,88.56007460928272,ATM,Clothing,FR,15,0.0163765387805832,0.0213823289630027
1442,9100,695,184.9344076891796,POS,Grocery,UK,20,0.2304899585044953,0.0419489362575253
1038,8700,288,112.56930194287582,Online,Grocery,UK,23,0.0957609546132103,0.1532245809361144
1468,7321,323,39.13780531864328,Online,Grocery,UK,15,0.1272118723663832,0.173698076820412
7757,557,619,121.56725499388816,QR,Clothing,DE,9,0.1708809821809181,0.0020790284840055
6242,8920,361,127.33746769820615,POS,Travel,US,14,0.1721387930879088,0.029305093612913
3951,7106,438,139.5742963642614,POS,Clothing,UK,13,0.0341399815525143,0.0963072346815196
7662,2861,574,47.60950908108848,QR,Travel,TR,22,0.0100212025027037,0.0326473360836854
3140,1131,649,86.2677575719081,Online,Clothing,UK,9,0.2948892466009567,0.015717998908105
7635,3629,878,109.53162978156054,Online,Grocery,DE,20,0.2919671793058365,0.068351754106589
5221,3796,125,66.98353691243132,POS,Clothing,DE,20,0.0750683718372333,0.1253727191063002
4701,9065,364,149.61260628776512,Online,Travel,DE,14,0.2581664725343349,0.1280856580470152
4159,23,18,39.85984026773335,Online,Travel,DE,15,0.1073630019512042,0.1899566218851927
7598,3025,987,95.13981648701102,QR,Travel,US,19,0.0428359617065335,0.0262988801099684
4658,1543,850,104.48924822095658,ATM,Electronics,US,23,0.0519097444241013,0.1684483235281429
8552,2153,905,102.240122819397,ATM,Food,UK,12,0.1040477016718974,0.1350995012542162
29,8745,865,154.71804286403912,Online,Grocery,FR,9,0.1640808974863007,0.030920377220238
2568,6576,105,108.183588111486,Online,Grocery,TR,7,0.1822535482671466,0.0264884907183555
2670,4999,293,98.85170498427748,QR,Electronics,DE,20,0.0730317572927047,0.1389638020783369
5159,1677,867,144.67960203157304,ATM,Travel,TR,13,0.1063810488166041,0.2768002782682816
9855,4885,68,136.59820686971585,ATM,Food,US,7,0.116868399636984,0.0054250613193736
2030,6988,403,79.48632438095918,POS,Travel,US,8,0.1458504590048756,0.0299800666619764
7736,8337,540,149.53997500626818,POS,Clothing,TR,6,0.2858117088059677,0.0338517129599337
891,3128,868,176.12194548782725,QR,Clothing,FR,22,0.1840011291831801,0.0110036115995198
9032,1366,557,85.62209449244325,QR,Grocery,TR,8,0.1118636320428753,0.281666594507062
8418,8276,392,142.96952489099257,QR,Food,TR,21,0.0812398477415389,0.0443203453105252
3983,5335,471,147.8758888821663,QR,Travel,FR,21,0.2047925582001716,0.1375883757747416
5699,3825,84,75.48507948697092,Online,Travel,TR,11,0.1548425499268194,0.0976849885123308
7314,7088,387,1.0,Online,Food,UK,13,0.108824415749279,0.0554796320813679
9076,4633,720,26.519084799685476,POS,Electronics,UK,12,0.1845854090515237,0.2584443324040676
7885,3759,760,179.4086964085477,POS,Travel,DE,19,0.074521452685729,0.0263370327550586
9632,1036,317,84.98676410405845,ATM,Clothing,UK,17,0.261545188154945,0.0417626904108075
8126,1195,829,25.63200416371285,QR,Food,UK,16,0.2040310632853705,0.2860215768173902
3885,3179,710,67.57214383556743,ATM,Food,US,17,0.1942224499042616,0.2399490782979446
9986,9260,64,100.57789613857096,Online,Electronics,TR,21,0.1778660962363213,0.1080235190969387
6037,1818,562,221.9428353289626,ATM,Travel,FR,19,0.2135957994570275,0.2173932101464517
7303,7682,519,115.76657353222124,Online,Clothing,TR,11,0.1992036450831963,0.2378747237742499
6388,408,213,77.17513507658191,POS,Travel,US,18,0.2047912917190698,0.1717350847960599
6615,5154,328,27.868216449340963,Online,Grocery,FR,23,0.1983572661939184,0.0723363968362744
6047,5157,996,113.2240200536568,Online,Travel,FR,20,0.0108480991020605,0.0231986365712064
4408,749,247,129.62776539643843,QR,Travel,FR,12,0.2367060861269561,0.2138023318691077
250,6091,301,81.14933585066046,QR,Electronics,UK,10,0.0611291367446989,0.1812589970680812
6763,500,389,99.73622014454772,QR,Grocery,US,21,0.2496675128836208,0.2895176142987635
2024,7383,893,103.27904856850893,QR,Travel,UK,19,0.0305365161321535,0.2961965933158693
2767,5876,90,113.74067305987438,ATM,Clothing,UK,19,0.2466493731933856,0.1933239777590914
6349,4039,852,94.80402442605806,QR,Grocery,DE,15,0.2817025549402463,0.1030797179215774
9472,7552,269,79.77341298742039,QR,Grocery,TR,11,0.2711089318610603,0.140382768796588
679,5813,441,67.35490074107754,ATM,Travel,TR,21,0.2995131016362191,0.2575160153940179
5399,7743,378,52.958896290398485,ATM,Grocery,UK,23,0.0987086857338663,0.0266914730925608
4431,4015,610,104.06880160091,POS,Food,TR,19,0.1923930208570896,0.1876534839157398
9381,5550,16,129.9605585573183,POS,Grocery,UK,18,0.1723479135605097,0.0155309117273526
612,507,713,82.78393991150014,POS,Electronics,UK,23,0.2943491647311424,0.13923229075636
2137,1616,489,55.16667528333092,QR,Travel,TR,7,0.0633276860354433,0.1189822590800313
4975,9824,300,2068.0341330353167,Online,Clothing,US,4,0.8466285144046675,0.815590521135081
9409,8460,275,67.22287320945293,ATM,Clothing,DE,6,0.0252671153213221,0.1931703813373812
8469,1145,794,35.76802023061276,QR,Grocery,TR,17,0.2060184172515224,0.2226760541898968
6591,3413,92,79.35389274947346,QR,Food,US,19,0.1541393027270271,0.2795782278705776
5275,4653,992,67.1770539848969,ATM,Food,TR,11,0.2863831549869634,0.1798197666125301
785,3133,127,180.22639638681468,POS,Travel,TR,9,0.2150339794388751,0.2205749239211259
6803,4586,545,41.16674213072565,QR,Electronics,UK,11,0.2155116119895502,0.149973580145147
7794,1618,756,125.6817516932576,Online,Travel,US,14,0.2484393213642325,0.0769319529266353
4057,8545,438,96.0429430377083,QR,Grocery,TR,19,0.0470385594082931,0.093457282442122
2318,3524,389,17.39279340555916,ATM,Grocery,US,8,0.2707231494612619,0.0612029049596186
1750,1046,203,137.03781892515536,POS,Food,US,23,0.0952042717553814,0.0153712044571521
1754,6838,260,180.37096735406752,ATM,Travel,TR,22,0.0418603197533769,0.0845820612867884
4647,5541,503,64.6020314684001,POS,Grocery,DE,6,0.258155614132695,0.0188983891355138
9860,3955,633,131.0062025478468,QR,Clothing,DE,14,0.0117393879997706,0.2074204014935035
4833,8001,737,5.789186573901375,QR,Electronics,UK,7,0.0324888277813797,0.1898432362823772
7485,192,667,154.97435126665408,QR,Electronics,TR,10,0.0349878552501162,0.0030175250092991
5619,5589,722,74.998066172536,ATM,Food,FR,22,0.1256289649685603,0.1216446712851566
9645,7039,186,136.01293294163875,Online,Travel,US,17,0.0356025122546164,0.2477806712132678
8331,5047,842,19.333029912526825,ATM,Food,UK,14,0.2031533033242546,0.0238292836939508
7492,6047,270,57.58564027526759,Online,Food,UK,23,0.0697902056616125,0.1173460817966096
7902,3031,791,67.72240676525107,POS,Travel,US,12,0.1335452659300587,0.2471404087177474
3619,6327,175,55.606040723191136,Online,Grocery,US,7,0.2879404840675718,0.0024189066729154
6079,7607,113,14.142994846622956,QR,Clothing,TR,19,0.1675094350654255,0.1010522056213044
5469,4841,275,109.5886216822069,ATM,Clothing,US,20,0.0102508252208421,0.2385943715073501
9372,7296,873,124.45287502707778,ATM,Electronics,UK,23,0.2557977757619738,0.091477797637084
4624,8852,536,98.9500871832862,QR,Electronics,UK,23,0.0578255274058157,0.2279326956493996
5909,96,926,17.385035581892822,QR,Food,DE,13,0.0115485935927632,0.226136588112149
6952,4149,687,79.64015910593193,Online,Food,UK,7,0.1445600302478906,0.0490959783529752
8730,7977,626,141.41331783944997,QR,Grocery,FR,22,0.1993239766938663,0.0745894437539565
1773,5501,604,88.82444704921551,ATM,Grocery,UK,15,0.1606938120702757,0.2191965294552829
5,2183,944,97.10862458470542,POS,Clothing,DE,17,0.2353994323859285,0.1054540510901703
7384,6836,331,109.68759163379376,Online,Grocery,FR,15,0.2836917207858057,0.0073152921298445
8815,3598,762,91.90309267183692,ATM,Travel,DE,18,0.1480923180134598,0.0470365206660002
6927,9250,791,97.94760741490636,QR,Grocery,FR,13,0.0171483484981016,0.1763180545069201
4235,6606,897,56.97518628022685,QR,Travel,DE,15,0.0488272502555216,0.135294254245152
8586,5240,74,129.3324785169335,QR,Travel,US,6,0.1632669277147763,0.2229190093879547
1862,6313,601,32.71254479752152,Online,Electronics,US,7,0.0761447247365681,0.1840539254247652
2022,7126,792,53.420092823559706,ATM,Grocery,US,19,0.0211977297723948,0.1717091948129845
6213,5236,364,69.88568226657947,ATM,Grocery,US,15,0.0305825301182163,0.1780127867025033
7368,8114,212,160.45599049752977,Online,Grocery,UK,9,0.05887690797049,0.0446512739232988
2056,6551,25,118.66284620675847,ATM,Travel,UK,21,0.1698500971629962,0.2615707829081578
3304,4541,750,127.0946410237953,POS,Clothing,US,10,0.2178688703854197,0.1969735712490659
1231,8716,198,172.09770767812176,ATM,Food,UK,15,0.0940826614084731,0.2898266630326495
790,4038,486,131.36960370418424,POS,Grocery,UK,19,0.2786562635770299,0.0864620387885968
4410,2351,493,163.76867036316037,QR,Electronics,DE,9,0.0439881974059801,0.0696128096897092
2932,4257,78,88.9107399460804,ATM,Travel,UK,14,0.1415926523705687,0.0692593985419618
8598,5695,177,86.20089284466252,POS,Food,FR,18,0.1584451437741674,0.0194302928443832
9952,4253,780,72.68368678440441,POS,Travel,DE,6,0.1994137388261089,0.1262268000712904
9001,2756,758,56.62770016597021,QR,Grocery,DE,13,0.0816337936906854,0.270588765758575
1091,9664,427,2983.8892005086464,ATM,Travel,NG,4,0.7027946499112824,0.7897428577949867
6886,9648,144,1126.516289634494,Online,Clothing,UK,18,0.85274329778715,0.9661436626591708
5690,1253,625,121.77939583459197,Online,Clothing,UK,15,0.0246836051441422,0.2466863758670634
1732,7018,633,1.0,QR,Travel,TR,21,0.0646019778513995,0.2559618646032311
6631,4896,270,49.72660038838791,QR,Electronics,DE,18,0.1750247424354723,0.1710925212268963
2384,2585,414,109.10530160286636,Online,Clothing,US,10,0.0516674764353391,0.2535398303464822
8751,8396,456,101.1049661775468,Online,Clothing,FR,20,0.1357843035976021,0.059841061496433
5445,9131,122,80.68108797814011,ATM,Travel,US,11,0.0445019225808131,0.2574153293241463
1903,1082,917,97.62512772725684,ATM,Food,FR,9,0.0551609457663141,0.0239491112436063
1013,7278,875,222.64308105712007,ATM,Clothing,DE,16,0.0207842195717803,0.1565480203475137
3884,5193,495,34.5288850199338,ATM,Grocery,UK,14,0.2052761866038382,0.2839361531198988
7656,4425,983,117.66095909153977,POS,Food,FR,11,0.1645585017881942,0.1203446300461951
8573,742,3,129.1188472976376,QR,Grocery,DE,6,0.027656762862018,0.1148218723878221
1733,1146,53,133.8926987420515,ATM,Food,US,15,0.0078581338853363,0.1492459494132967
6156,567,847,178.40025155216597,Online,Clothing,UK,20,0.1631629601256262,0.0687596393903543
5161,4943,120,103.13272463893288,POS,Clothing,FR,23,0.268734446738905,0.1042996827827775
1889,5877,749,81.32128181735158,POS,Food,FR,16,0.2140583471798991,0.278828491309548
5102,7542,544,100.71602011024294,QR,Grocery,DE,20,0.2121816048031637,0.1220129824516406
4446,583,592,104.146027965479,Online,Electronics,US,20,0.2958338917563244,0.1357995125003852
7051,3368,888,62.89579525386116,Online,Travel,UK,12,0.2948793223234914,0.1935998323395292
1276,4353,543,148.46016108895012,QR,Clothing,US,9,0.0587597975421371,0.299230459836773
6728,5905,478,12.72796850395315,POS,Travel,FR,6,0.294437649689577,0.2448994411542518
4052,1819,660,141.74142505962266,Online,Electronics,TR,21,0.044664092109106,0.0442717384672746
5507,920,888,76.50087133349957,QR,Travel,FR,7,0.2633441846236245,0.2963800587990496
6445,8793,157,105.51223160595896,QR,Clothing,UK,7,0.2795529379437225,0.100097349155961
6655,2699,422,13.224119482013691,QR,Grocery,US,7,0.171557612477218,0.1132215976238297
9182,6134,816,135.00363481631203,Online,Electronics,US,17,0.1978502165436059,0.072690823992063
2689,8536,95,134.37738573106122,QR,Food,FR,13,0.1573593201738729,0.2417972256481088
9056,1137,927,15.201899581137042,QR,Food,US,17,0.2239731464958,0.0601251129688366
1488,5422,41,104.29633046662032,QR,Grocery,DE,20,0.1855800423875916,0.0767400250208217
5978,6512,353,82.51145822093214,Online,Grocery,TR,19,0.1946095097206574,0.268650573354437
8741,6752,378,138.434106844336,Online,Clothing,TR,11,0.018996896755874,0.2231244279061661
6287,5792,419,1.0,QR,Travel,UK,20,0.2042896630197114,0.0185770928304034
2,4747,587,136.88196000299405,Online,Travel,TR,14,0.2961272487947395,0.125057692410153
2801,5174,923,1.0,ATM,Food,US,9,0.1299204131332547,0.02447650304905
1664,850,80,77.6391092635572,POS,Clothing,FR,7,0.2766411237098044,0.1310882301995105
886,1304,68,96.7449730622348,ATM,Electronics,DE,6,0.0240834527042966,0.2684658641292595
8740,9494,188,1.0,Online,Clothing,US,7,0.2854764044022716,0.2293559715570323
2517,5170,759,147.09514808805105,QR,Food,US,17,0.0543506155659079,0.0223981198683401
9980,4144,165,61.23368089440432,QR,Food,DE,13,0.012507367635794,0.2471252819142639
2260,4002,188,129.58588633909935,QR,Travel,TR,11,0.0817354490354412,0.0160380763882088
2868,1847,570,1.0,POS,Electronics,TR,16,0.1011027003552338,0.0639875665466022
4014,3277,275,88.61281346284161,Online,Travel,DE,14,0.206994775147952,0.2473212048806508
4482,5701,657,73.71275083659768,ATM,Clothing,TR,18,0.1760470837335083,0.2335860179531622
1651,9414,697,1.0,QR,Food,FR,10,0.1426123573831454,0.0500395333585272
6621,9049,130,72.08815332079242,QR,Travel,TR,11,0.0851683007928577,0.2955853018518311
733,6025,75,77.19628636441848,ATM,Food,FR,9,0.0820812424193332,0.2529624079845369
8773,6283,306,109.12814953476712,ATM,Food,US,18,0.1569192332097857,0.1425394190503428
1959,5401,205,120.2387928886767,POS,Electronics,UK,18,0.0296914520349689,0.0423412764709246
2988,8584,711,210.90804527221127,POS,Travel,US,8,0.0441736447391158,0.2104608764150479
2630,2315,148,90.9583307800574,ATM,Food,FR,11,0.0550760024720055,0.1099673885899129
1895,2902,435,154.4549501423722,QR,Food,DE,11,0.0145219966957912,0.265091490314406
2310,9598,243,2665.556708094332,POS,Clothing,FR,4,0.9928839756799832,0.7394994700377879
2635,8395,494,13.349310575433035,ATM,Grocery,DE,15,0.2094044028772739,0.2732452772981712
8617,7895,448,45.929607601936205,POS,Electronics,DE,13,0.0441692298601346,0.0494112644319998
9281,5004,555,172.8611537532978,QR,Electronics,DE,14,0.180511198383772,0.2578169006841636
4105,1490,498,45.63696578628239,Online,Clothing,FR,19,0.0925583713672136,0.0426440495840554
1639,4889,386,115.1075118715929,POS,Electronics,TR,13,0.0200058456912659,0.1367096673309354
5471,7780,838,59.27487038587911,Online,Electronics,US,7,0.2765376562174542,0.0328540306208187
9279,6486,996,4.068295456963128,QR,Travel,UK,16,0.2407775954501076,0.0200026284205132
6086,4501,847,113.42552628735444,QR,Clothing,DE,8,0.2652223076832687,0.2536213830358202
3326,1719,503,107.67995676270831,ATM,Food,US,20,0.0248376500390802,0.2444185327949036
2410,5965,636,134.93433546766573,QR,Clothing,UK,9,0.091748577483402,0.0124594813925282
5473,3600,862,96.75436336274896,Online,Electronics,DE,8,0.0156581416445531,0.2096776980939529
5094,6362,848,90.89924655085804,Online,Food,US,20,0.1843572205659094,0.259602926601493
9559,1656,368,87.39754376825721,POS,Food,US,21,0.1415735968020901,0.1547368117141877
9428,104,631,108.15331719427888,POS,Electronics,DE,7,0.0180465805236158,0.1354943666833507
9507,9063,773,160.03538755918433,ATM,Clothing,DE,6,0.2034826469911141,0.2471479651939696
7124,6847,891,107.31395219056766,POS,Grocery,UK,20,0.1469021073086719,0.0156817724343023
3858,3922,944,1.0,Online,Electronics,DE,20,0.1642409119839701,0.1510788652650662
1336,7371,914,103.90065372277948,POS,Travel,TR,21,0.1015199143010061,0.0615177826548313
6863,3508,267,90.08626416428392,POS,Clothing,UK,7,0.2836602633706103,0.2051843232139015
3897,8378,620,1.0,QR,Clothing,TR,6,0.0537399481364944,0.2979632551573277
821,3515,454,177.28368627933307,QR,Clothing,UK,16,0.039897282696157,0.1645752310976999
5351,6569,790,119.42531619297164,ATM,Electronics,US,11,0.0667851454112598,0.1023109326403824
5373,3116,526,83.31206972546815,ATM,Travel,UK,12,0.168671037736951,0.2658034902863956
2553,9166,942,129.8956753699469,ATM,Grocery,DE,21,0.2206862096050456,0.1298527559749325
7114,9305,287,82.78992011674978,ATM,Grocery,DE,16,0.2831397343561863,0.0319630995178822
6509,3066,736,115.47659651521192,QR,Clothing,TR,11,0.130753503475827,0.1569825737454547
546,8387,809,101.8838102354294,POS,Electronics,US,17,0.0796307491842348,0.1499176251339981
2248,3497,985,126.11693152360928,POS,Electronics,DE,20,0.2496335877164575,0.1045233592401677
4721,4644,12,97.01114448038336,Online,Travel,US,16,0.0372214447769036,0.1646335876788875
9515,1567,560,85.65972953332304,QR,Food,US,23,0.0241634449480736,0.1971528478827618
7240,2093,443,72.19515318855989,POS,Grocery,US,8,0.2625938829560029,0.2929109724771802
5083,8688,267,6.00441473139999,QR,Electronics,UK,12,0.2836830889395336,0.011689450186842
9627,8112,466,51.69289856050819,POS,Electronics,DE,14,0.1595879840815236,0.0139913271448206
9657,7914,656,64.01205776365576,Online,Food,TR,15,0.2325919767771468,0.1882541535194251
9724,2588,59,1.755135851157803,POS,Travel,UK,17,0.223819592360895,0.1891430219361212
8309,2853,282,97.0931352750385,ATM,Electronics,TR,8,0.1189668371228862,0.1872484011982654
7257,2615,383,91.4006752295911,QR,Electronics,TR,20,0.0019839818323804,0.1336963606406927
5443,6227,846,134.61174427341288,POS,Grocery,TR,12,0.0444768555576772,0.2901035155776864
5644,7332,797,146.57394133264927,ATM,Grocery,DE,15,0.0697385727309744,0.0085263039110871
297,8989,294,67.70937736209996,ATM,Food,DE,15,0.0357842079231206,0.084067231503097
1266,5370,753,38.928575079046205,POS,Electronics,FR,18,0.21051783513602,0.0962750445634736
6066,4625,55,21.51634374857633,QR,Travel,FR,20,0.216091119522047,0.226611432620773
9572,4064,706,106.03273235954433,ATM,Travel,DE,21,0.1315185807997423,0.1000934552512619
6266,4705,528,20.85379186412736,POS,Electronics,FR,19,0.1758883750875,0.1734482316801106
4137,8411,968,108.91454705628291,POS,Grocery,FR,8,0.1329225665967388,0.0956825326196387
8961,5133,970,156.44163734717233,Online,Electronics,US,15,0.1433022120254662,5.355446118857632e-05
5509,7129,170,116.11204404412042,POS,Electronics,FR,13,0.1659574813637142,0.0635712970264738
2555,1319,855,54.13986599341818,QR,Clothing,TR,6,0.1384776813692388,0.2635827574903565
1851,6358,105,98.00845023580098,QR,Grocery,DE,6,0.0642224173866487,0.2095243123544237
1130,7238,899,92.70238636832366,QR,Clothing,TR,16,0.2179700850850905,0.0881225716423477
6998,8386,795,73.3919243259275,POS,Electronics,US,23,0.1370473407744771,0.1997593985970691
4122,9152,239,63.57629920576242,Online,Grocery,TR,7,0.2279735757049217,0.102943240774292
14,8201,564,94.5456051441663,ATM,Clothing,TR,20,0.1334897274000259,0.1620098344857201
5727,1626,266,38.562737212390566,POS,Travel,UK,21,0.2818728073616008,0.0405832799643833
7807,9087,868,119.2705088466024,Online,Travel,TR,23,0.226606314931517,0.2557226075302272
6162,6269,55,38.58256173810479,Online,Travel,TR,22,0.2227157123775021,0.2720139066243382
1200,8822,392,205.6343693571955,POS,Clothing,TR,14,0.0887196418673532,0.2288654153202082
9271,5885,763,95.15840499799133,Online,Travel,FR,10,0.2379436797095799,0.2995844355903936
2461,4710,734,109.70660760028218,ATM,Grocery,DE,7,0.2823606685774715,0.2093960532284727
9954,8953,51,158.54653892977075,Online,Clothing,US,13,0.1379041483461489,0.0633039223496839
2457,4333,438,168.4941629976181,ATM,Travel,UK,10,0.2804318311792179,0.273819252765464
3723,7352,366,101.81102852326332,POS,Travel,DE,14,0.1532234195771131,0.2612753794623547
6251,9497,378,148.1972424539834,Online,Grocery,TR,8,0.1751763749429626,0.0832640551191885
541,6094,248,157.92717256338904,Online,Electronics,US,20,0.0346570808532764,0.0685216689579147
3039,6694,292,94.6570649605446,QR,Grocery,DE,23,0.0887919350173578,0.2537638785450993
8370,7765,261,189.27933512380363,ATM,Clothing,FR,20,0.135274411091741,0.1028423722828076
5345,8602,676,84.43889406826106,QR,Electronics,TR,15,0.2165296310525504,0.0410652241555479
9863,5517,997,142.30796313701418,Online,Travel,UK,8,0.0949044445941573,0.0259401268165619
5264,952,312,103.98213449469483,ATM,Grocery,US,6,0.2788448603091747,8.804990376776178e-06
3226,9679,80,402.5086928112361,Online,Travel,UK,5,0.8850831123209718,0.9703839966005045
3550,203,611,182.94701517157824,Online,Food,DE,9,0.0359488647955005,0.2491934603719506
8403,8107,394,81.1998421468513,POS,Electronics,TR,9,0.0735145092795826,0.0849478233163511
9441,9998,411,3019.9528984734507,POS,Food,US,23,0.8343167649164634,0.7325152646183462
177,2262,842,171.0309146387004,ATM,Grocery,DE,6,0.2050914560115155,0.1617991556699571
7249,7302,209,47.9397431436356,POS,Grocery,DE,15,0.2935851312537199,0.2302089582018684
